tSec,x,y,z,vx,vy,vz,
28860,6516256.88237411,3654400.10780789,-1935568.70229617,-41.5715171941447,3422.82858940274,6320.53522351106,
28920,6503587.82460619,3853955.92974943,-1553505.2021134,-380.626792886303,3227.29657645783,6411.59339313794,
28980,6470604.75756485,4041473.65289865,-1166578.78413197,-718.527650886225,3021.66344609236,6482.58924103389,
29040,6417408.85741644,4216366.3970262,-776000.329858854,-1054.21118136055,2806.57402007571,6533.29541320466,
29100,6344164.89636743,4378086.89689444,-382992.424666283,-1386.62102010644,2582.70361624664,6563.54925749032,
29160,6251100.74335784,4526129.26590637,11214.5438836576,-1714.71089439933,2350.75582360457,6573.25343402035,
29220,6138506.65335254,4660030.6226574,405386.316811443,-2037.44812065341,2111.46016121565,6562.37627381015,
29280,6006734.3487058,4779372.57432652,798288.708402988,-2353.81703513973,1865.56965341599,6530.95188613008,
29340,5856195.89688205,4883782.55268961,1188691.55038039,-2662.8223512105,1613.85834238426,6479.08003869847,
29400,5687362.38898695,4972934.99881756,1575372.62267612,-2963.49244226923,1357.1187289946,6406.92583400807,
29460,5500762.42318747,5046552.39162262,1957121.55883834,-3254.88256704132,1096.15912407801,6314.71918411661,
29520,5296980.39578278,5104406.11449321,2332743.7129228,-3536.07805698471,831.800899075629,6202.75404178358,
29580,5076654.60268046,5146317.15391109,2701063.9710093,-3806.19743526829,564.875638134441,6071.38730767953,
29640,4840475.15907161,5172156.62572889,3060930.48582261,-4064.39532823693,296.222261134224,5921.03736527961,
29700,4589181.75401572,5181846.13094872,3411218.31523051,-4309.86505269739,26.6842311313954,5752.18237553032,
29760,4323561.25826832,5175357.94759499,3750832.95568257,-4541.84094225938,-242.893115368797,5565.35850014688,
29820,4044445.19629123,5152715.06570702,4078713.76921274,-4759.60058403674,-511.665142734832,5361.1581383188,
29880,3752707.08158597,5113991.06637561,4393837.30381937,-4962.46715382081,-778.790583467319,5140.22809507845,
29940,3449259.61121801,5059309.83366976,4695220.49384179,-5149.81171659129,-1043.4344311391,4903.26736423476,
30000,3135051.73240347,4988845.09174342,4981923.71304124,-5321.05515030936,-1304.7708159185,4651.0244654958,
30060,2811065.60695407,4902819.7770046,5253053.66159473,-5475.66964866382,-1561.985609329,4384.29462664061,
30120,2478313.49339958,4801505.26156171,5507766.08567931,-5613.17999856022,-1814.27880329414,4103.91703472188,
30180,2137834.55518808,4685220.4368312,5745268.33351495,-5733.16477567981,-2060.86680914058,3810.77211208978,
30240,1790691.5996823,4554330.66019354,5964821.74599562,-5835.25744699271,-2300.98472684453,3505.77871778716,
30300,1437967.75509657,4409246.56587963,6165743.87643766,-5919.14732910825,-2533.88860430066,3189.89124717418,
30360,1080763.09541413,4250422.74071628,6347410.53273789,-5984.58035627222,-2758.85767472156,2864.09661050798,
30420,720191.225791091,4078356.26804779,6509257.63496667,-6031.35962929829,-2975.19649990081,2529.41111184364,
30480,357375.840847128,3893585.14726947,6650782.8843318,-6059.34578074319,-3182.2369719961,2186.87729035569,
30540,-6552.73471520074,3696686.59713518,6771547.24195714,-6068.45720176342,-3379.34019097909,1837.56073768529,
30600,-370461.014904601,3488275.24945373,6871176.21578902,-6058.67012600876,-3565.89824473664,1482.54688522384,
30660,-733215.821540446,3269001.23849699,6949360.95397227,-6030.01855367628,-3741.33590521995,1122.9377675171,
30720,-1093687.74394147,3039548.19140429,7005859.14377355,-5982.59401734162,-3905.11223041183,759.848781678131,
30780,-1450754.5806385,2800631.12524552,7040495.71633569,-5916.54522210469,-4056.72207732714,394.40545302865,
30840,-1803304.75588385,2552994.25555702,7053163.35678495,-5832.07756012748,-4195.69753876268,27.7401764731729,
30900,-2150240.70248346,2297408.72160491,7043822.8181537,-5729.45247314872,-4321.60927626674,-339.011056288087,
30960,-2490482.20263478,2034670.23511551,7012503.03967279,-5608.9867007269,-4434.06774341714,-704.711903755297,
31020,-2822969.68115737,1765596.65782548,6959301.0701009,-5471.05144077458,-4532.72434028284,-1068.22893935542,
31080,-3146667.444272,1491025.51192314,6884381.79327403,-5316.0713620582,-4617.27248794226,-1428.43497829876,
31140,-3460566.85370575,1211811.42958494,6787977.45331735,-5144.52343900857,-4687.44858092793,-1784.21241631701,
31200,-3763689.42654959,928823.548739015,6670386.98034343,-4956.93564848431,-4743.03283406674,-2134.45654382576,
31260,-4055089.8528352,642942.860621048,6531975.11691525,-4753.88552082665,-4783.85003746186,-2478.07888139348,
31320,-4333858.92013987,355059.516483452,6373171.34381035,-4535.99848385987,-4809.77014806455,-2814.01051695451,
31380,-4599126.33347722,66070.1047900562,6194468.60894437,-4303.94605068472,-4820.70869152329,-3141.2053109191,
31440,-4850063.42506233,-223125.092668538,5996421.86835243,-4058.44397041465,-4816.62708307881,-3458.64297692574,
31500,-5085885.75121615,-511624.863042225,5779646.44254474,-3800.25029518169,-4797.53291378154,-3765.33216939416,
31560,-5305855.56831449,-798529.839258041,5544816.18707596,-3530.16327646706,-4763.48013925205,-4060.31357969573,
31620,-5509284.17740226,-1082945.28428622,5292661.47806666,-3249.01909086266,-4714.56913616825,-4342.6630073242,
31680,-5695534.12666163,-1363983.87423888,5023967.01461617,-2957.68937175898,-4650.94660009793,-4611.4943821013,
31740,-5864021.26035792,-1640768.46974639,4739569.44336798,-2657.07857326791,-4572.80525601423,-4865.96265873948,
31800,-6014216.60660438,-1912434.86471163,4440354.81393778,-2348.12124235952,-4480.38339888338,-5105.26656377511,
31860,-6145648.09930758,-2178134.50310391,4127255.873366,-2031.77921912712,-4373.96429162052,-5328.65121652837,
31920,-6257902.12996507,-2437037.15594076,3801249.20686396,-1709.0387652411,-4253.87544381019,-5535.4106346895,
31980,-6350624.92477952,-2688333.55167278,3463352.23095473,-1380.9076078049,-4120.48777796629,-5724.89015528579,
32040,-6423523.74107717,-2931237.95277483,3114620.04316842,-1048.41186454959,-3974.21466289169,-5896.4887938582,
32100,-6476367.87418748,-3164990.66863429,2756142.13318834,-712.592796160158,-3815.51075015629,-6049.66149167346,
32160,-6508989.46460074,-3388860.49277755,2389038.96423651,-374.50340077165,-3644.87061638005,-6183.92118035482,
32220,-6521284.09679701,-3602147.05272275,2014458.43814893,-35.2048859532245,-3462.82721114449,-6298.8405829225,
32280,-6513211.18495239,-3804183.06163949,1633572.26145916,304.236888647199,-3269.95014371438,-6394.05371179422,
32340,-6484794.14683089,-3994336.46372481,1247572.2297175,642.754905884872,-3066.84386242661,-6469.25711275657,
32400,-6436120.36971803,-4172012.4679002,857666.442169471,979.284442138304,-2854.14575057135,-6524.21095487416,
32460,-6367340.96836323,-4336655.4638645,465075.455085624,1312.76656014276,-2632.52410041076,-6558.7399771499,
32520,-6278670.33147743,-4487750.81194883,71028.3843671757,1642.15165936624,-2402.67593058441,-6572.73421989075,
32580,-6170385.45463618,-4624826.49748524,-323241.027817597,1966.40303651798,-2165.32465699991,-6566.14948786705,
32640,-6042825.0603406,-4747454.64174233,-716498.365825177,2284.50041504533,-1921.21764477081,-6539.00753427948,
32700,-5896388.50791915,-4855252.86289238,-1107512.49581072,2595.44341517105,-1671.12366044089,-6491.39595741597,
32760,-5731534.49809861,-4947885.48175924,-1495059.50602956,2898.25491984957,-1415.8302518982,-6423.46780715607,
32820,-5548779.57975859,-5025064.56914016,-1877926.61560804,3191.98429977162,-1156.14109277987,-6335.44093619243,
32880,-5348696.4673732,-5086550.83313725,-2254916.03804859,3475.71050309215,-892.873303467965,-6227.59714671702,
32940,-5131912.1763903,-5132154.34445362,-2624848.78780301,3748.54503771224,-626.854723629783,-6100.28114130385,
33000,-4899105.98307164,-5161735.09632705,-2986568.41683519,4009.63483210947,-358.921133740416,-5953.89923058458,
33060,-4651007.21768327,-5175203.39773732,-3338944.66619964,4258.16492419058,-89.9134868752971,-5788.91780269102,
33120,-4388392.90145597,-5172520.10160883,-3680877.020402,4493.36098662255,179.32482721814,-5605.86162130843,
33180,-4112085.23617676,-5153696.66889946,-4011298.15474144,4714.49171353639,447.950721432393,-5405.31195433202,
33240,-3822948.95532805,-5118795.06820401,-4329177.26443542,4920.87104215059,715.12414867677,-5187.9045029903,
33300,-3521888.54761548,-5067927.51223356,-4633523.26387328,5111.86018408561,980.01079646485,-4954.32715021808,
33360,-3209845.36414432,-5001256.03431691,-4923387.84618462,5286.86947448985,1241.78472522231,-4705.31755846706,
33420,-2887794.62006958,-4918991.90830491,-5197868.39425203,5445.36003786203,1499.63094792342,-4441.66062022156,
33480,-2556742.30225622,-4821394.9159291,-5456110.73469221,5586.84525326408,1752.74793164885,-4164.18577905013,
33540,-2217721.99500383,-4708772.46677152,-5697311.72825148,5710.89202376356,2000.35000891892,-3873.7642622237,
33600,-1871791.63481079,-4581478.57607362,-5920721.69219508,5817.12187711758,2241.66970767101,-3571.30624928604,
33660,-1520030.20358535,-4439912.70476841,-6125646.65082021,5905.21191874838,2475.9600165366,-3257.75797150605,
33720,-1163534.36910046,-4284518.46521946,-6311450.40930215,5974.89563430825,2702.49659658197,-2934.09871885325,
33780,-803415.082562832,-4115782.19611002,-6477556.44459532,6025.96350937617,2920.57992551877,-2601.33773382299,
33840,-440794.145444008,-3934231.41189434,-6623449.60704134,6058.26343171293,3129.53732549041,-2260.51101768506,
33900,-76800.7584033272,-3740433.13507796,-6748677.62956007,6071.70089444436,3328.72484021398,-1912.67812265587,
33960,287431.937500718,-3534992.11985662,-6852852.4451518,6066.23905876602,3517.52898726131,-1558.91897031909,
34020,650770.319887788,-3318548.97326334,-6935651.31376132,6041.89869953263,3695.3684257921,-1200.33067278011,
34080,1012083.73693707,-3091778.17864556,-6996817.75791862,5998.75801892316,3861.69554469658,-838.024336769899,
34140,1370247.94413808,-2855386.02637789,-7036162.30642565,5936.95232666755,4015.99796126838,-473.121867421031,
34200,1724148.51808269,-2610108.45752665,-7053563.04694501,5856.67360399701,4157.79993337172,-106.75279318135,
34260,2072684.24175924,-2356708.82404364,-7048965.98803571,5758.16999034477,4286.66373452718,259.94892053053,
34320,2414770.45601338,-2095975.56711294,-7022385.22759093,5641.74515493856,4402.19100383205,625.848153787489,
34380,2749342.36721516,-1828719.81701172,-6973902.92040158,5507.75745007423,4504.0239907961,989.812034480181,
34440,3075358.29692477,-1555772.92419308,-6903669.04116241,5356.61883789402,4591.84659702823,1350.71332714589,
34500,3391802.86313309,-1277983.93313332,-6811900.9473709,5188.79369976681,4665.38526039027,1707.43371309998,
34560,3697690.08784035,-996217.005358415,-6698882.74751912,5004.79756827854,4724.40977413766,2058.86701514811,
34620,3992066.42520764,-711348.794891364,-6564964.47559234,4805.19573821157,4768.73404796192,2403.9224367934,
34680,4274013.70133317,-424265.781136319,-6410561.07047528,4590.60170277708,4798.21675391632,2741.5278175246,
34740,4542651.95498356,-135861.567686549,-6236151.16184514,4361.67542924575,4812.76181869902,3070.63281001433,
34800,4797142.17256557,152965.845308437,-6042275.66879732,4119.12156981054,4812.31882764221,3390.21195898193,
34860,5036688.91384202,441316.81159001,-5829536.21378169,3863.68759499804,4796.88337736441,3699.2677945783,
34920,5260542.82118472,728292.807751391,-5598593.34952243,3596.16176738253,4766.4973317344,3996.83396878778,
34980,5468003.00124406,1012999.21340147,-5350164.59738179,3317.37091033324,4721.24892987625,4281.97839519298,
35040,5658419.26646716,1294548.09200762,-5085022.29904295,3028.177974167,4661.27269555004,4553.80631698431,
35100,5831194.22600065,1572060.96034368,-4803991.28807168,2729.47946028254,4586.74915445257,4811.46323787434,
35160,5985785.21889762,1844671.53625682,-4507946.38996866,2422.20274358551,4497.90439980214,5054.13770876655,
35220,6121706.08409005,2111528.45654696,-4197809.75929573,2107.30331310081,4395.00953548469,5281.06397392157,
35280,6238528.7627466,2371797.95845618,-3874548.06140791,1785.7619417861,4278.38002177453,5491.52451465756,
35340,6335884.72770527,2624666.51864671,-3539169.50337787,1458.58174242374,4148.37490483912,5684.85253464001,
35400,6413466.23165147,2869343.44120793,-3192720.7181111,1126.78506728109,4005.39588155149,5860.43435803765,
35460,6471027.36470921,3105063.38403474,-2836283.50877167,791.410259751003,3849.88618004968,6017.71167864263,
35520,6508384.91338856,3331088.81255182,-2470971.46384949,453.508286555752,3682.32925776553,6156.18361670896,
35580,6525419.01485076,3546712.36997981,-2097926.45543212,114.139291133811,3503.24732416667,6275.40855088947,
35640,6522073.60328573,3751259.15436445,-1718315.03459657,-225.63088232194,3313.1997161183,6375.00571847027,
35700,6498356.64737491,3944088.8944554,-1333324.73686281,-564.734179970817,3112.78115257518,6454.65662116516,
35760,6454340.17675407,4124598.01700429,-944160.30843825,-902.103890163826,2902.61985481142,6514.10625540502,
35820,6390160.09282363,4292221.5964332,-552039.865544173,-1236.6782739221,2683.37550306753,6553.16409581045,
35880,6306015.76137524,4446435.17728089,-158191.00410346,-1567.40418743614,2455.7370462717,6571.70476346432,
35940,6202169.390631,4586756.46196939,236153.121965278,-1893.24060389022,2220.42040888614,6569.66841726591,
36000,6078945.20140623,4712746.85841969,629757.739528101,-2213.16202435619,1978.16611352398,6547.06094141337,
36060,5936728.3950137,4824012.88259731,1021390.40129743,-2526.16182006833,1729.73682119441,6503.95397105733,
36120,5775963.92082278,4920207.41035146,1409824.92703953,-2831.25557602393,1475.91476150601,6440.48472106292,
36180,5597155.04362926,5001030.77167184,1793845.32555826,-3127.48440234961,1217.49905975529,6356.85550201372,
36240,5400861.71606906,5066231.68349766,2172249.6779986,-3413.91811051633,955.303040517078,6253.33292955723,
36300,5187698.76489532,5115608.02098782,2543853.96693091,-3689.65824823897,690.151537330917,6130.24691948159,
36360,4958333.89841652,5149007.42679861,2907495.83955132,-3953.84102918676,422.878175873454,5987.98949431099,
36420,4713485.54139955,5166327.75558868,3262038.29289496,-4205.64014847454,154.322595518945,5827.01337003543,
36480,4453920.50561875,5167517.35025322,3606373.26675631,-4444.26943748549,-114.672372647206,5647.83029075698,
36540,4180451.50686702,5152575.14895284,3939425.12936106,-4668.98532407192,-383.263516799472,5451.00912448735,
36600,3893934.54061331,5121550.62454919,4260154.04218527,-4879.08907806626,-650.610014082819,5237.17373903944,
36660,3595266.13084704,5074543.5610731,4567559.19135717,-5073.92878348211,-915.87606967215,5007.00069981539,
36720,3285380.46783996,5011703.67801316,4860681.88104238,-5252.90110698867,-1178.23336643587,4761.21701465632,
36780,2965246.43886887,4933230.10687396,5138608.49479361,-5415.45313027515,-1436.8636011036,4500.59793817807,
36840,2635864.54779175,4839370.70792887,5400473.31608115,-5561.08416542224,-1690.96124967008,4225.96440761698,
36900,2298263.73535459,4730421.22205865,5645461.18075761,-5689.34720996997,-1939.73623600563,3938.18004959643,
36960,1953498.12428682,4606724.27108748,5872809.94581472,-5799.85002430966,-2182.41631679222,3638.14809984939,
37020,1602643.70718587,4468668.22099213,6081812.77482814,-5892.25597777216,-2418.24928843457,3326.80837435144,
37080,1246794.98896617,4316685.91603962,6271820.24315,-5966.28472664417,-2646.50508783376,3005.13429209816,
37140,887061.591699918,4151253.28902989,6442242.26606802,-6021.71280432609,-2866.47783217461,2674.1299426397,
37200,524564.825448585,3972887.84949922,6592549.84995916,-6058.37416048066,-3077.48785154354,2334.8270963577,
37260,160434.229990826,3782147.05044096,6722276.65971863,-6076.16057452741,-3278.88369618564,1988.28206352108,
37320,-204195.902165603,3579626.53704021,6831020.39341932,-6075.02185606149,-3470.04405074783,1635.57242057068,
37380,-568190.007663027,3365958.28473716,6918443.95866429,-6054.96581010995,-3650.37950399934,1277.79368993852,
37440,-930414.726081865,3141808.63565043,6984276.45050767,-6016.05801393092,-3819.33417086571,916.056054943302,
37500,-1289742.35646355,2907876.24127398,7028313.93390213,-5958.42147471881,-3976.38720159703,551.481125742934,
37560,-1645054.29072808,2664889.91700309,7050420.03262039,-5882.23620217724,-4121.05421684466,185.1987120861,
37620,-1995244.41825191,2413606.41243802,7050526.32329788,-5787.73866498864,-4252.88867704247,-181.656450513803,
37680,-2339222.4930172,2154808.10224509,7028632.53174562,-5675.22108217734,-4371.48315592535,-547.948009793936,
37740,-2675917.4532424,1889300.6038406,6984806.53097412,-5545.03055181394,-4476.47050795079,-912.541291557696,
37800,-3004280.68433372,1617910.32795085,6919184.14230595,-5397.56803368872,-4567.52493752179,-1274.3065686265,
37860,-3323289.21664615,1341481.96840968,6831968.74154503,-5233.28720045238,-4644.36295227514,-1632.12228289366,
37920,-3631948.8520895,1060875.93792861,6723430.67385547,-5052.69322789111,-4706.74422067801,-1984.87820585383,
37980,-3929297.21712815,776965.75373334,6593906.47867291,-4856.34154133447,-4754.47239063069,-2331.478631194,
38040,-4214406.73671993,490635.375591321,6443797.91983485,-4644.83641275323,-4787.39584612988,-2670.84567650511,
38100,-4486387.51718853,202776.502309825,6273570.8156137,-4418.82932360312,-4805.40832315528,-3001.92263108218,
38160,-4744390.12454133,-85714.1635928491,6083753.66959935,-4179.01713193439,-4808.4493585525,-3323.67723228849,
38220,-4987608.24906784,-373937.674377293,5874936.10777559,-3926.14012128769,-4796.50462342424,-3635.10485929433,
38280,-5215281.24895511,-660995.612844744,5647767.12446905,-3660.97990473397,-4769.60615868856,-3935.23172079507,
38340,-5426696.5617211,-945992.877227741,5402953.13733221,-3384.35711096521,-4727.83242698355,-4223.11801313901,
38400,-5621191.97164558,-1228040.4627206,5141255.85717383,-3097.12892033693,-4671.30816115427,-4497.86091996137,
38460,-5798157.7272548,-1506258.23019748,4863489.9824452,-2800.18653083807,-4600.20409805723,-4758.59747235088,
38520,-5957038.50389304,-1779777.6556014,4570520.72483808,-2494.45252422889,-4514.73659481668,-5004.50731712513,
38580,-6097335.20531966,-2047744.55246552,4263261.17187063,-2180.87813679841,-4415.16711923675,-5234.81538384463,
38640,-6218606.59863894,-2309321.76022471,3942669.49196385,-1860.44042864269,-4301.80161681136,-5448.79447047497,
38700,-6320470.77567832,-2563691.79040129,3609745.9869536,-1534.13932588281,-4174.989736472,-5645.76773851038,
38760,-6402606.4328145,-2810059.42174617,3265529.99837535,-1202.99452904985,-4035.12390335363,-5825.11108741636,
38820,-6464753.96179121,-3047654.23496696,2911096.67575696,-868.042306500016,-3882.63822667552,-5986.25537235788,
38880,-6506716.34538097,-3275733.07681958,2547553.6170728,-530.332203938978,-3718.00724524362,-6128.68845241891,
38940,-6528359.85339702,-3493582.44464937,2176037.39075963,-190.923672496509,-3541.74452558547,-6251.95708932802,
39000,-6529614.53311612,-3700520.78169759,1797709.94910469,149.117411257999,-3354.40108723795,-6355.66865912199,
39060,-6510474.48851004,-3895900.67279738,1413754.94601474,488.722294980453,-3156.56366089219,-6439.49262285114,
39120,-6470997.94567987,-4079110.93111833,1025373.97384808,826.822923389807,-2948.85280045924,-6503.16175700161,
39180,-6411307.10352714,-4249578.56730268,633782.7334301,1162.35552256623,-2731.92085044376,-6546.47314765304,
39240,-6331587.76955938,-4406770.63253306,240207.152012465,1494.26417213185,-2506.44978070835,-6569.2889297693,
39300,-6232088.78241525,-4550195.92841804,-154120.535592364,1821.50434102452,-2273.14891576254,-6571.53677840632,
39360,-6113121.22330269,-4679406.57772146,-547965.728118133,2143.04638823174,-2032.75256686496,-6553.2101565201,
39420,-5975057.41883823,-4793999.45023553,-940095.405938756,2457.87900786245,-1786.01757499759,-6514.36829678388,
39480,-5818329.7401621,-4893617.43938982,-1329282.07019736,2765.01256745538,-1533.72079932544,-6455.13592871955,
39540,-5643429.20535459,-4977950.58724103,-1714307.65957518,3063.48233209481,-1276.65657387266,-6375.70281836175,
39600,-5450903.89038833,-5046737.0550603,-2093967.43483258,3352.35163340667,-1015.63409332905,-6276.3231497521,
39660,-5241357.15071121,-5099763.9335445,-2467073.81973555,3630.71500893023,-751.474677618087,-6157.31467166537,
39720,-5015445.6568395,-5136867.88549339,-2832460.1813979,3897.70124578186,-485.008931381704,-6019.05752239769,
39780,-4773877.25290607,-5157935.61671216,-3188984.53009278,4152.4762215057,-217.073875382904,-5861.99272900687,
39840,-4517408.65243822,-5162904.17647531,-3535533.12152503,4394.24549129023,51.4898540486698,-5686.62047853822,
39900,-4246842.98500484,-5151761.09257044,-3871023.9512545,4622.25668702264,319.840726413915,-5493.49825894799,
39960,-3963027.2030278,-5124544.3440054,-4194410.13353235,4835.80177997539,587.139013239815,-5283.23885761125,
40020,-3666849.35742353,-5081342.17243243,-4504683.15498925,5034.21918527283,852.54946507714,-5056.50819147913,
40080,-3359235.75221024,-5022292.73392686,-4800875.99345528,5216.89569146037,1115.24395484325,-4814.02298452563,
40140,-3041147.98859185,-4947583.59327193,-5082066.09308276,5383.26821444304,1374.40408319268,-4556.54829969919,
40200,-2713579.9093105,-4857451.06343538,-5347378.18690222,5532.82536536932,1629.22372881071,-4284.8949218014,
40260,-2377554.45483868,-4752179.39444909,-5595986.95822294,5665.10882046954,1878.91151331507,-3999.91660795105,
40320,-2034120.44327244,-4632099.81740504,-5827119.53402153,5779.71449649204,2122.69316575577,-3702.50724315001,
40380,-1684349.28519309,-4497589.44942182,-6040057.80559398,5876.29354516982,2359.81379416338,-3393.59793003739,
40440,-1329331.64396007,-4349070.06490955,-6234140.57299706,5954.55318025698,2589.54007187408,-3074.15402731274,
40500,-970174.051007227,-4187006.73792344,-6408765.51041843,6014.25735250105,2811.16235138465,-2745.17214153094,
40560,-607995.485093514,-4011906.35942557,-6563390.94930786,6055.22727432815,3023.99672133375,-2407.67705656147,
40620,-243923.9250921,-3824316.03308,-6697537.47486921,6077.34177257233,3227.38699244387,-2062.71858184693,
40680,120907.112728458,-3624821.35514839,-6810789.33136484,6080.53745288027,3420.70656723073,-1711.36833824711,
40740,485362.042117797,-3414044.5864527,-6902795.63390447,6064.80869850243,3603.36016786316,-1354.71652905094,
40800,848306.670214701,-3192642.7245048,-6973271.3867946,6030.20754157013,3774.78544232712,-993.868721907715,
40860,1208611.64984527,-2961305.48169282,-7021998.30884109,5976.84342268859,3934.45449826144,-629.94262724395,
40920,1565155.91331109,-2720753.17330952,-7048825.46487582,5904.88280598663,4081.87536863252,-264.06486166956,
40980,1916830.07840848,-2471734.51996479,-7053669.70265211,5814.5486421802,4216.59340089198,102.632303347812,
41040,2262539.81786433,-2215024.36944216,-7036515.89452502,5706.11968654088,4338.19254785583,469.014193778199,
41100,2601209.18389585,-1951421.34434631,-6997416.98434272,5579.92968888928,4446.29655149492,833.946972369497,
41160,2931783.88079965,-1681745.42165896,-6936493.84049208,5436.36647359995,4540.57003211961,1196.30086066131,
41220,3253234.47934302,-1406835.44914764,-6853934.9160049,5275.87092049195,4620.71950925537,1554.95335211369,
41280,3564559.56679744,-1127546.60202863,-6749995.71519729,5098.93583292645,4686.49437135984,1908.79245622174,
41340,3864788.82459986,-844747.783761569,-6624998.06380551,4906.10465028354,4737.68775830582,2256.72000524108,
41400,4152986.02338576,-559318.977955928,-6479329.17937788,4697.96998012828,4774.137302264,2597.65499706275,
41460,4428251.92458549,-272148.56047466,-6313440.54136617,4475.17195266492,4795.72571501414,2930.53692074418,
41520,4689727.07813284,15869.4193961699,-6127846.5632928,4238.39640496191,4802.38123380348,3254.32902241845,
41580,4936594.50648098,303837.98057232,-5923123.07153283,3988.37291059914,4794.07793710858,3568.0214819758,
41640,5168082.26641955,590859.967068797,-5699905.59646186,3725.87268204914,4770.83593884559,3870.634491869,
41700,5383465.88194325,876040.812926775,-5458887.48138622,3451.70637314316,4732.72146081978,4161.22125627994,
41760,5582070.64258044,1158491.30770371,-5200817.81353187,3166.72179336608,4679.8467797914,4438.87092355806,
41820,5763273.76206117,1437330.35543833,-4926499.18093326,2871.80153636249,4612.37006737907,4702.71146104944,
41880,5926506.39132431,1711687.72118179,-4636785.25784285,2567.8604867152,4530.49513384544,4951.91249926976,
41940,6071255.47700665,1980706.75863208,-4332578.22050277,2255.84315760406,4434.47104844295,5185.68813719761,
42000,6197065.45475596,2243547.11044301,-4014825.99660221,1936.72084721324,4324.59160274859,5403.29967545652,
42060,6303539.76656839,2499387.37072587,-3684519.35382743,1611.48861863035,4201.19458103742,5604.05823800622,
42120,6390342.19232912,2747427.69741035,-3342688.83600898,1281.16213544857,4064.66081975261,5787.32721980412,
42180,6457197.98864138,2986892.36256645,-2990401.5587692,946.774411753271,3915.41308834279,5952.52452108255,
42240,6503894.83108038,3217032.23130124,-2628757.87721139,609.372512158736,3753.91483150697,6099.12458306378,
42300,6530283.55712062,3437127.16128443,-2258887.9368405,270.014207582603,3580.66878096583,6226.66024681124,
42360,6536278.70696179,3646488.31502392,-1881948.11800537,-70.235419952049,3396.21543487489,6334.72444426841,
42420,6521858.85862502,3844460.37675672,-1499117.3841329,-410.30744159192,3201.13139703371,6422.97170895367,
42480,6487066.7533507,4030423.6653482,-1111593.5456282,-749.132601351465,2996.02757254918,6491.11947214448,
42540,6432009.20901678,4203796.13491337,-720589.452589105,-1085.6448593135,2781.54723094644,6538.94914214837,
42600,6356856.82037742,4364035.25523678,-327329.128997363,-1418.7849555718,2558.36393451031,6566.30697476573,
42660,6261843.44476685,4510639.76352854,66956.1385269021,-1747.50399600947,2327.17931900577,6573.10471038585,
42720,6147265.47266824,4643151.27844383,461031.741839999,-2070.76702692851,2088.72072440098,6559.31992188287,
42780,6013480.88642175,4761155.76860602,853663.703627948,-2387.55650475186,1843.73872927236,6524.99604706804,
42840,5860908.11531742,4864284.8724601,1243622.62468654,-2696.87562294785,1593.00466711993,6470.24221265171,
42900,5690024.69226359,4952217.06786346,1629687.61685591,-2997.75162506968,1337.30808271826,6395.232925209,
42960,5501365.71035419,5024678.68466691,2010650.21008876,-3289.23914561056,1077.4540363081,6300.20748539672,
43020,5295522.08234758,5081444.75202887,2385318.21296575,-3570.42340716494,814.260311806606,6185.46902594807,
43080,5073138.61553881,5122339.67838278,2752519.5066609,-3840.42317764226,548.554642549632,6051.38328020335,
43140,4834911.91507945,5147237.76607732,3111105.75981758,-4098.39354494394,281.171969291696,5898.37718436503,
43200,4581588.12490046,5156063.5616541,3459956.05455265,-4343.52855685847,12.9517021416524,5726.93730658945,
